ID,commentText
29476,"Different things give different outlets to people's inner vices and virtues. The guy who attempted a shooting at Phoenix Fan Fest a couple years ago already had major sociopathic tendencies. He began to believe that he WAS the Punisher and went to go punish some law enforcement. People like him latch onto the games and are the reason the rest of us can't have nice things. It's like saying being elected class president makes students narcissists because some A students here and there suddenly become attention hogs after getting elected. Heck, the kids from the last generations who played Cowboys and Indians didn't all grow up to be shooters."
29477,I said lemon... :(
29478,I am a mom and I have 5 children. I notice that my children relax after tests or exams week playing their games. I don't think video games make people violent I really think that video games are the perfect way to bring children and teenagers to call and to an stage of relaxation. I let them play after classes on Friday afternoon until 11. They are happy and they are doing much better at school.
29479,Undertale depends on the route.
29480,Pen and Teller debunked this years ago. Heck I've been a gamer for years and can debunk this.
29481,"its been proven that every murderer had toothpaste in their home? food for thought.
isnt spurious correlations fun?"
29482,I just dont agree. A video like this should be longer with more studies.
29483,I know you guys did a video on vaping but can you do a video on being nic buzzed?
29484,"I just play Mortal Kombat, now I want to rip someone's spine out of their bodies!"
29485,Id love to see the day when YouTubers start replacing the media
29486,gaming making me soft........
29487,every time my useless magikarp dies in pokemon i feel like going on a killing spree
29488,"Subscribe and i will do too 
But write ""done"""
29489,I'm o tired of people blaming there problems on other things
29490,Where is the regular narrator?! Laryngitis?!
29491,Of course it does Dark Souls makes me beat the shit out of my controllers lol
29492,"OOOooooooh Science, you're always just messin' with us aren't yaa. Lmao, are you from Minnesota?"
29493,As a gun owner I can tell you owning a gun doesn't make you more violent. So... Yeah...
29494,Played a lot of video games and pretty sure I'm not agressive. But I do wonder if video games desensitize people.
29495,Low cost of 35 a week
29496,"Videogames dont rot your brain,
only your eyes"
29497,I'm wondering if this is also the case with other medias such as movies
29498,"No, you need to be violent and agressive and have them tendencies to start with.
*that tantrum a child has can be the start of it its not dealt with propperly."
29499,When you said yellow I thought of lemons...
29500,"Remember that guy that stole a plane a few weeks ago? He said over the radio coms that he had not learned to pilot a plane at all, but rather learned through video games. He did some maneuvers with the plane that most pilots cant do, and all he did to do them was play video games."
29501,Quick fact :noob is born by pro
29502,"0:33 
Me: An Orange"
29503,did anyone else say lemon for the yellow fruit question?
29504,"when he said the colour ""yellow"" and ""name a fruit"" i said lemon instead of banana........"
29505,"Yield spelled incorrectly at 00:55 , video ruined."
29506,After years and years of playing football games including FIFA and PES I still havent become a professional football player :(
29507,Kids game make me violent
29508,Priming is just Prefetch for humans
29509,"I played fallout 4, I'm now ready for the nuclear apocalypse"
29510,"""For example, if I said the word 'yellow,' then asked you to name a fruit, you would say...""
LEMON!
""...bannana.""
CRAP."
29511,Just played some smash bros now i feel like yeeting my friends into the void
29512,"I played Detroit: Become Human, now I want to blow up Detroit"
29513,That first study sounds like the stupidest study in the world
29514,1:36 waaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
29515,Cool ... so I can let my kids play whit doom 2016 like my Father gave me doom '93 for my 7th birthday...
29516,"Hmmm... let me think
My brother loves shooting games
He threw a mini couch at my face a while ago"
29517,"But if you already have anger issues, then playing video games may increase those issues (especially if you lose). Perhaps, that's why people see it as a reason that causes violence."
29518,yeah it's true i just played a game fortnite and i got this uncontrollable urge to murder real people
29519,"Dear all,
I might be plain dumb, but at 2:30 they say that US supreme court ruled that scientist haven't found clear connection between video games and aggressive behavior.
Hmm, since when the US supreme court decides of what science knows and doesn't know?
It's kind of surprising what the US supreme court can do!"
