ID,Comment,Label
11551,You cant milk a nut. Therefore all nut milk is just nut juice.,0
11552,"I believe the word Rhett was looking for was Nourish, LOL water would Hydrate and chicken milk would Nourish.",0
11553,Holy shnitzel!! A new intro!!!! I dig it!,0
11554,"I love the episode, and I love the visuals of the intro, but this version of the intro SONG is by far my least favorite.",0
11555,"Nourished. Thats the word youre looking for, Rhett. Hydrated and nourished.",0
11556,Nourished is the word Rhett was looking for,0
11557,"I see Will it? 
I click
I like",0
11558,Love the new intro! I honestly hated the last one,0
11559,wow the new intro is very cool!!,0
11560,Well we already kno Skittles milk,0
11561,The intro sounds reggae,0
11562,Does anyone like the new mugs? I kinda don't lol,0
11563,I love the new intro,0
11564,Hydrated and nourished,0
11565,"Collab with ""jujimufu"", just saying. :)",0
11566,Are you guys still using the format of a couple of videos a day?,0
11567,"Dang. The new season felt like it came so fast. Just hit me out of nowhere lol. I'm so glad they don't wait months or years (I'm looking at you Game of Thrones) between seasons. Also, the new intro is pretty epic",0
11568,Trumoo and Nesquick should try this,1
11569,Other intro was better imo,0
11570,Without your daily videos my daily schedule has been off. I thought today was wensday when I got up. But when I saw this video I instantly knew I was wrong and that it was monday.,0
11571,I love GMM so much,0
11572,U guys should do weird but good combinations taste test,1
11573,the intro is good but I miss some of the old ones,0
11574,The amazing spider-milk? Dont you guys mean into the spider-milk?,0
11575,"8:00 the word is 'Satiated"", boys",0
11576,"Do a ""will it jello"" please do this it will make me happy",1
11577,I don't think anything will top the season 9-11 intro,0
11578,"They had the chance to say ""Dink it and twink it.""",0
11579,wood milk probably just tastes like a non-alcoholic whiskey,0
11580,I like the new intro boys,0
11581,Does anybody know where Link's shirt is from?,0
11582,it's more like cold tea than milk...,0
11583,SEASON 15!!!!!!!!!!! WOOOOOOOOOOOOOOOO,0
11584,Season fif fricken teen boys!!!,0
11585,"Cow teet juice Rhett's confused face, but agrees",0
11586,Anyone remember the skittle milk from Will it cereal,0
11587,i miss the original hmm into :/,0
11588,"2019, the year of the twink! you heard it here first!",0
11589,"So here is some feedback: I definitely enjoy the look of the new intro, but the song is a bit slow compared to the last one. I honestly prefer it when played in 1.25 speed; more upbeat, more fun! I will get used to it though like we all do.",1
11590,Technically the chicken milk is chicken broth,0
11591,8:00 the word is fed,0
11592,Cool intro though what happened to the music???????,0
11593,really love the new intro!,0
11594,potato 4 life,0
11595,They changed it back to the old lighting hallelujah I hated toe bright flat yellow light and color editing,0
11596,"7:54 NOURISHED. ""nourished"" is the word you're looking for Rhett :)",0
11597,Love the intro,0
11598,OMG IM IN MARION OHIO,0
11599,"love the new mug, love the new intro, love you guys, keep up the awesome!!!Glad your back :)",0
11600,"It is so strange to see the new opening, its cool tho",0
11601,It's called nurtured,0
11602,"looks like cider, tastes like cedar",0
11603,"I like the new intro animation but its a lil synthy for my taste, but i'll get used to it so don't even read this comment. What am I even doing with my life? happy 2019.",0
11604,Will it soup or will it pizza,1
11605,Guess we have to cancel milk since yall dont know how to behave,0
11606,"Rhett's wink at 6:33 reminds me of when Shep was winking at the camera and the comment section was viewed with people asking whether the kid was winking or blinking and the responses were filled with ""well...look who his father is""",0
11607,"Will it milk?
Oh you beautiful people",0
11608,thats not really how you make nut milk btw,0
11609,Satiated is that word ur looking for,0
11610,First show of the year and you already have Rhett gaging,0
11611,"I missed GMM, thank god you are back to give us what we need",0
11612,Sorry guys but I hate the new into,0
11613,"The question that has been plaguing mankind for eternity:
DO COCKROACHES HAVE NIPPLES",0
11614,Was the audio off a bit for anyone else? Like just slightly?,0
11615,I was eating chicken strips at the start but when they got to the spider part let's just say I wasn't eating any more,0
11616,"Earthly squad ...
Sort of",0
11617,Hydrated is to liquids as Satiated is to food,0
11618,"I believe the word youre looking for is nourished, Rhett. #eatdrated",0
11619,"8:09 nourished? Well-fed? Sustained is also good, like you said. Love the video btw, im actually so curious i want to taste these myself (well, most of them)",0
11620,The new mugs are meh.,0
11621,"Spider's milk taste bad?
No wonder M.J. has such a hard time staying with Peter.",0
11622,"Year of the twink
Squeezing a nutsack is not easy
Starting off the year right, Rhett",0
11623,it's different!!!!! dont like different!!!,0
11624,Link says no to cheeto milk but then says yes to wood milk,0
11625,"Love the new intro. Just please make it a bit faster.
Like so they can see",0
11626,You guys really have run out of ideas.,0
11627,Eww stop with the nasty crap!!,1
11628,Will it Energy Drink,1
11629,"You guys should try making milk out coffee beans, I don't think anyone has ever tried it before.",1
11630,Satiadrated. Boom,0
11631,Will it BBQ,1
11632,The year of the twink- Rhett 2k19,0
11633,Best Birthday present,0
11634,WOOD you like some milk?,0
11635,I still miss that one intro that came before the previous intro.,0
11636,NEW INTRO IS SO GOOD,0
11637,The new intro is awesome!,0
11638,I might ask for tickets for my b day because it it April 9th,0
11639,"Milk Hard, which was of course my nickname in high school.",0
11640,"You guys should do
Will it corn dog
Will it cake
Will it pizza
Will it chicken nugget
Will it bagel
Will it gummy (any shape tbh)
Will it gum (lol good luck if u do that one)",1
11641,Intro is worse,0
11642,The word is nourished I believe lol,0
11643,LOVE THE NEW INTRO GUYS!!,0
11644,YASSS ST LOUIS!!!!,0
11645,put year of the twink on a t-shirt,0
11646,Pizza milk.,0
11647,You should do will it crayon,1
11648,"I IDENTIFY AS A VACUUM, CAN I BE AN ASTRONAUT????",0
11649,"if rhett gags, you know it's serious",0
11650,Isnt maple syrup milked from a tree kind of?,0
11651,"Not a fan of the new theme music. Also, back so soon?",0
11652,Love the new intro!! And you guys of course,0
11653,Do a will it cheese episode,1
11654,"Pretty sure the word Rhett was looking for was satiated, the food hydrated.",0
11655,"i don't wanna be rude , but link looks like he has inflammed thyroid gland.he should check it out..
hope this comment gets to him",0
11656,calcium Bois intensifies,0
11657,the name for wood milk is willk,0
11658,"I've already subscribed long ago, I have liked the video, and this is my comment. All aboard the trending train!",0
11659,"Come on, guys
at least it's not pork blood milk  8)",0
11660,The word is nourished your welcome 7:55,0
11661,1:21 nut milk,0
11662,Yayayayayay!!! There back!!!!! They should do something else with cilantro!!!,1
11663,"Wood jokes were out of control this episode xD!  A very happy 2019 for Rhett and Link, their families and the whole GMM crew.",0
11664,link moaning forcefully' may be the best subtitle ive ever read.,0
11665,"It's been three years since I've watched a GMM video and all I can say is 
What happened here",0
11666,"WELCOME BACK EVERYONE!!!! 
Oooh, nice intro!",0
11667,Wood milk,0
11668,Ive missed my daily GMM and breakfast before school everyday. Also I really like the new intro.,0
11669,Why was my ad in Spanish wtf,0
11670,Hydrated! And... satiated is the word you are looking for!,0
11671,FINALLY,0
11672,I'm pretty sure the word Rhett's looking for is Nourished..,0
11673,You should try putting these into the filter to see if it filters!!!,1
11674,Melk,0
11675,Bring back caption fail! Like if you agree,0
11676,"Looks like cider,taste like cedar.",0
11677,They twinkified milk and made it not watered down thats some mythical luck,0
11678,This is one of the best intros yet!,0
11679,"I was frosting a cupcake when Rhett said ""the year of the twink"" At 3:37 and I laughed so hard that I got purple icing on my white cat. 
Every year is the year of the twink for some.",0
11680,So does this mean that cow milk is just the essence of grass?,0
11681,OH MY GOSH I SPIT MY MILK ACROSS THE ROOM WHEN YOU SAID YOU WERE COMING TO ST.LOUIS AHH,0
11682,Omg!!!! DC AND MARYLAND!!!,0
11683,I think you mean solidated,0
11684,I really dislike the intro. it's better than the previous one tho!,0
11685,Nutriated,0
11686,There's a species of spider that produces milk too,0
11687,its called satiated...,0
11688,and since our cow would not cooperate to make any thing else than boring milk,0
11689,"Happy that ur back guys 
I cant wait to see more videos luv u guys keep it up!!#GGM",0
11690,Love the new intro!!,0
11691,YAAAAS YOUR BACK CRIES FOREVER,0
11692,how bout lactose intolerant people lol,0
11693,"Water = Hydrated
Food = Nourished",0
11694,"New year, new intro",0
11695,Amazing intro,0
11696,Happy New Years !! The Gang Is Baaaccckkk !!,0
11697,Cheeto milk sounds gross,0
11698,In this episode Rhett and Link play with their nut milk,0
11699,I dont like any form of Cheetos.,0
11700,do they have a flaming hot Cheeto milk?,0
11701,you need to try the milk after  you eat cinnamon toast crunch cereal,0
11702,Felt like the ending was a bit abrupt lol,0
11703,i only drink malk,0
11704,Im doing this,0
11705,Cool new opening and where is your one white flag?,0
11706,"do a Will It Juice, and juice a beetle >:)",1
11707,Did you see their new mugs?!?!,0
11708,Disgusting,0
11709,"YESS 
ANOTHER WILL OT EPISODE",0
11710,Wood can be poisonous... So maybe not the best idea,0
11711,"I'm all for the wacky stuff you guys do, but having the spider contents put out on the tray was too much for me to look at. I kept watching 'cause I love y'all, but had to keep my hand covering that portion of the screen the entire time. That was absolutely horrid and gruesome to look at, I don't want to imagine what it must have tasted like. Somebody should really get a hold of Hostess and make Twinkie milk happen, though.",0
11712,Boo new intro,0
11713,,0
11714,aannnd we're back into it!,0
11715,isnt rhett lactose intolerant?,0
11716,The new intro is so much better than the last one!,0
11717,ok i was NOT expecting that new of an intro!!!!!!! I LOVE IT! the logo is perfect too!,0
11718,Love the new intro sequence! Happy that its a little less minimalist this time,0
11719,Is GMM or GMMore ever done live? I am one who tends to have my mythical morning anywhere from 11pm to 4am but Id love to watch a live episode one day.,0
11720,Love the new intro,0
11721,How about will it whiskey? Lol,1
11722,8:00 hey Rhett the wort is Nourished,0
11723,They just kept saying twink,0
11724,Sustenance,0
11725,Guys! will it yoghurt!,1
